age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
15,4,23196,11,15,2,3,0,4,1,0,0,34,39
36,4,26395,15,1,2,13,0,4,1,0,0,34,39
23,4,17679,15,1,5,13,3,4,0,0,0,25,39
33,4,21220,15,1,4,8,1,4,1,0,0,25,39
43,7,28214,9,4,0,4,1,4,0,0,0,28,39
14,4,2919,11,15,0,14,1,4,1,0,0,34,39
13,4,16443,15,1,5,14,1,4,1,0,0,12,39
23,4,4646,11,15,2,3,0,4,1,82,0,34,39
27,4,12787,11,15,2,14,0,4,1,0,0,34,39
5,4,17366,11,15,4,8,3,2,0,0,0,16,39
8,4,12268,9,4,2,12,0,4,1,0,0,45,39
32,4,16620,15,1,2,1,5,4,0,0,0,34,39
20,4,989,7,3,2,12,0,4,1,0,47,39,39
26,4,12634,9,4,5,13,1,4,1,0,0,34,39
27,6,27687,11,15,2,3,0,4,1,0,0,23,39
43,4,9817,5,10,2,3,0,4,1,0,0,34,39
27,2,26643,8,2,0,13,4,1,1,0,0,34,39
33,1,22364,15,1,0,4,4,4,1,0,0,34,39
24,4,2729,9,4,0,4,4,2,0,0,0,87,39
21,4,19274,9,4,4,12,1,4,1,0,0,42,39
17,4,9035,11,15,0,3,1,4,1,67,0,28,39
24,4,28049,11,15,4,7,4,2,0,0,0,34,39
35,0,6103,8,2,2,0,0,4,1,0,0,45,39
28,4,11477,9,4,2,4,0,4,1,0,0,42,0
13,4,9363,9,4,4,12,1,4,1,0,0,50,39
7,2,5130,15,1,5,11,1,4,1,0,0,56,39
42,4,22096,9,4,2,5,0,4,1,122,0,34,39
42,4,10576,1,13,2,1,0,4,1,111,0,34,39
8,4,982,15,1,4,3,3,4,1,0,0,50,39
1,4,5352,1,13,2,12,5,3,0,0,0,12,39
53,2,21051,11,15,6,1,1,4,0,0,0,3,39
3,4,3502,15,1,4,1,3,1,0,0,0,34,40
28,4,7084,9,4,2,4,0,4,1,0,0,25,39
31,4,3776,15,1,0,12,1,4,0,0,0,7,39
34,4,4703,12,5,2,4,0,4,1,122,0,45,0
16,4,19968,9,4,4,4,1,4,1,0,0,34,39
9,4,858,11,15,4,3,3,4,1,67,0,34,39
21,2,22846,11,15,2,11,0,4,1,0,0,34,39
14,4,7219,1,13,2,12,5,4,0,0,0,12,39
22,4,22557,11,15,5,7,1,2,1,0,0,34,39
34,4,2801,1,13,5,8,1,2,0,0,0,34,23
28,0,17718,11,15,6,0,4,4,0,0,0,31,39
22,4,1599,15,1,5,10,4,4,0,0,0,34,39
7,0,5220,15,1,4,0,1,1,1,122,0,45,35
9,4,13075,11,15,2,14,0,4,1,0,0,34,39
27,4,8626,11,15,4,12,1,4,0,0,0,34,39
12,4,767,11,15,4,8,1,4,1,0,0,34,39
11,4,9807,11,15,4,8,2,3,1,0,0,42,26
46,4,19391,1,13,2,12,0,4,1,0,0,14,39
19,4,19621,9,4,0,10,1,4,1,0,0,45,39
28,4,5237,2,14,2,14,0,2,1,0,0,34,39
3,4,14116,11,15,4,8,3,4,1,0,0,15,39
0,4,4604,0,12,4,6,3,0,1,0,0,12,39
3,4,18459,15,1,4,6,2,4,1,0,0,6,39
3,4,3708,11,15,4,6,3,4,1,0,0,38,39
23,7,5209,9,4,0,3,1,4,1,0,0,34,39
3,4,10951,11,15,4,12,3,2,0,0,0,12,39
33,0,11517,8,2,4,0,4,2,0,0,0,7,39
21,1,448,7,3,0,1,4,4,0,18,0,34,39
1,4,23283,1,13,4,8,3,4,1,0,0,3,39
25,4,4257,12,5,2,10,0,4,1,0,0,56,39
27,5,4990,11,15,0,8,4,4,0,0,0,26,39
33,6,3438,14,6,2,4,0,4,1,122,0,45,39
9,6,27945,15,1,2,12,0,4,1,0,0,50,39
54,6,7594,5,10,2,5,0,4,1,0,0,45,39
20,4,16248,8,2,3,12,4,2,0,0,0,25,39
35,4,23481,11,15,2,12,0,4,1,0,0,45,39
7,0,2154,9,4,4,0,3,4,1,0,0,34,39
0,0,6920,2,14,4,0,3,4,0,0,0,34,39
27,2,1883,12,5,2,10,5,4,0,0,42,34,39
10,4,16451,14,6,4,10,1,4,0,0,0,39,39
34,4,8502,11,15,2,7,0,2,1,0,0,34,39
25,4,22232,15,1,2,3,0,4,1,0,0,34,39
57,4,27305,12,5,0,12,1,4,0,0,0,1,39
23,4,23882,11,15,2,4,0,4,1,0,0,45,39
20,4,2521,10,7,2,10,0,1,1,111,0,34,36
13,4,24399,9,4,4,3,1,4,1,0,0,67,39
8,4,10463,15,1,4,14,3,4,1,0,0,34,39
17,4,21539,11,15,2,14,0,4,1,94,0,34,39
34,4,28230,11,15,0,8,4,4,0,0,0,6,39
6,4,3394,9,4,4,12,1,4,0,0,0,34,39
9,4,12949,11,15,4,7,4,4,0,0,0,34,39
14,4,7834,11,15,2,7,2,1,1,0,43,34,3
36,4,10337,15,1,0,1,1,4,0,0,0,37,39
26,4,21017,5,10,0,8,4,2,0,0,0,34,39
47,4,27842,15,1,2,1,0,4,1,0,0,34,39
65,0,23512,11,15,4,0,1,4,1,0,0,22,39
56,2,24464,15,1,4,10,2,4,0,0,0,2,39
0,0,3286,6,11,4,0,3,2,1,0,0,12,39
6,7,20148,15,1,4,1,3,2,1,0,0,12,39
20,4,19879,11,15,2,3,0,4,1,0,0,39,39
18,4,25559,11,15,0,8,1,2,1,0,0,34,39
20,6,16618,14,6,4,10,1,4,1,0,0,50,39
32,4,1853,11,15,2,5,0,4,1,0,0,34,39
18,2,9342,12,5,4,10,3,4,0,0,0,17,39
37,6,5707,11,15,2,5,0,4,1,0,0,51,39
15,4,2584,0,12,5,3,1,4,1,0,0,34,39
9,4,430,9,4,4,4,1,4,0,0,0,34,39
10,4,531,11,15,4,12,3,2,1,0,0,34,39
17,4,12244,11,15,4,12,1,4,1,0,0,45,39
32,4,8972,8,2,5,10,3,4,0,0,0,29,39
4,4,5097,11,15,4,5,3,4,1,0,0,16,39
47,4,8792,0,12,2,14,0,4,1,0,0,34,39
20,4,13338,9,4,0,10,1,4,0,0,0,34,39
7,4,19318,15,1,4,12,1,1,0,0,0,45,36
15,2,8487,11,15,4,5,3,4,1,0,0,34,39
29,6,27096,12,5,0,4,1,4,1,0,0,23,39
31,4,1919,11,15,2,1,5,4,0,0,0,12,39
24,6,4234,12,5,0,10,4,4,0,0,0,28,39
3,0,19116,15,1,4,0,3,4,0,0,0,34,39
32,4,5041,9,4,2,4,0,4,1,0,0,34,39
19,4,12826,9,4,0,10,4,4,1,0,0,39,39
11,4,27040,15,1,4,8,1,4,1,0,0,30,39
25,4,14955,4,9,2,3,0,3,1,64,0,34,26
48,5,27129,11,15,2,5,0,4,1,0,71,61,39
26,4,19235,11,15,2,7,5,4,0,0,0,34,27
22,7,17939,11,15,2,3,0,4,1,0,0,34,26
12,4,17775,0,12,0,8,1,4,0,0,0,23,39
5,4,24938,15,1,2,4,5,4,0,0,0,34,39
6,4,26132,11,15,4,1,3,4,1,0,0,23,39
23,6,21333,11,15,4,5,1,4,1,0,0,67,39
1,4,21247,1,13,4,8,3,4,1,0,0,7,39
4,0,26190,15,1,4,0,3,4,0,0,0,23,39
6,4,4389,15,1,4,1,3,4,1,2,0,12,39
44,0,11896,11,15,2,0,0,4,1,0,43,34,39
25,4,15945,0,12,2,14,0,4,1,0,0,45,39
7,4,20643,8,2,2,7,0,4,1,0,0,39,39
30,1,2843,15,1,0,1,1,4,0,0,0,34,39
20,4,16884,11,15,4,14,1,2,1,0,0,45,39
39,7,26288,11,15,2,14,0,4,1,0,0,31,39
14,2,14361,9,4,4,10,1,4,1,0,0,39,39
39,2,17432,11,15,2,8,0,4,1,0,0,34,39
41,4,12277,11,15,2,3,0,4,1,0,0,34,39
12,4,3063,11,15,3,7,1,4,0,0,0,31,8
18,4,12532,15,1,4,6,3,2,1,0,0,34,39
12,4,22061,15,1,4,10,2,4,0,0,0,34,39
33,4,4750,11,15,2,3,0,4,1,0,0,38,39
43,6,25253,11,15,2,4,0,2,1,0,0,34,39
1,4,782,1,13,4,12,3,4,0,0,0,12,39
20,4,14180,8,2,2,3,0,4,1,0,0,39,39
9,4,21307,15,1,2,4,0,4,1,0,0,56,39
22,4,11959,9,4,2,1,0,4,1,0,0,34,39
23,7,25847,15,1,0,1,4,4,0,0,0,31,39
16,4,13603,15,1,4,7,4,2,1,0,0,34,0
15,0,24008,1,13,2,0,5,4,0,0,0,6,39
9,5,18739,9,4,4,4,1,4,1,0,0,34,39
2,4,11415,11,15,4,7,2,4,1,0,0,34,39
41,4,10295,11,15,2,7,0,4,1,0,0,34,39
62,5,28219,2,14,6,12,1,4,1,28,0,39,39
1,4,23517,11,15,2,1,5,4,0,0,0,34,39
20,6,15622,11,15,0,3,1,4,1,0,0,34,39
5,4,11365,11,15,2,12,2,4,0,0,0,31,39
16,4,5870,1,13,4,3,1,4,1,0,0,61,39
12,4,15811,15,1,4,8,1,4,1,0,0,39,39
24,4,27180,9,4,4,1,1,1,1,0,0,45,39
13,6,26170,7,3,4,3,3,4,1,0,0,34,39
26,4,5168,12,5,2,10,0,4,1,0,0,34,39
16,4,13229,15,1,0,1,1,4,0,0,0,34,39
6,4,8961,15,1,4,12,1,4,1,0,0,34,39
25,4,4441,5,10,0,8,4,4,0,0,0,34,0
41,6,2035,11,15,2,5,0,4,1,0,0,67,39
16,4,191,11,15,4,7,4,1,1,0,0,34,30
27,4,21077,15,1,0,1,1,4,0,0,0,34,39
4,4,11647,7,3,4,12,1,4,0,0,0,28,39
42,0,22695,11,15,2,0,0,4,1,0,0,35,39
14,4,9365,8,2,4,14,3,4,1,0,48,56,39
10,4,5425,14,6,4,10,3,1,1,0,0,34,39
17,5,5542,15,1,4,12,1,4,1,0,0,71,39
22,4,1507,12,5,0,4,1,4,0,117,0,34,39
30,4,4691,11,15,2,7,0,4,1,0,0,34,39
3,4,16112,11,15,4,12,1,4,0,0,0,80,39
29,4,5164,7,3,2,3,0,4,1,0,0,34,39
12,4,25404,15,1,4,12,1,4,1,0,0,23,39
7,4,12137,6,11,4,8,1,4,0,0,0,30,39
40,4,7904,11,15,4,4,1,4,1,0,0,34,39
41,6,16184,11,15,2,12,0,4,1,20,0,34,39
50,7,7798,9,4,2,10,0,4,1,92,0,23,39
14,4,9129,7,3,2,3,0,2,1,0,0,34,39
23,4,22872,15,1,2,7,0,4,1,0,0,34,39
3,4,23084,0,12,4,6,4,4,1,0,0,45,39
43,7,11440,7,3,2,10,0,4,1,0,0,12,26
28,4,10485,11,15,2,4,0,4,1,0,0,56,39
22,4,18393,11,15,4,3,4,4,1,0,0,34,39
3,4,1983,15,1,4,6,3,4,1,0,0,34,39
11,4,3929,7,3,4,8,1,3,1,0,0,34,39
32,4,8294,9,4,2,1,0,4,1,96,0,34,39
31,2,27920,14,6,2,10,0,1,1,122,0,34,30
8,4,7642,15,1,4,1,3,4,0,0,0,34,39
19,7,8337,15,1,4,4,4,4,0,0,0,34,39
19,2,8844,11,15,4,14,1,1,1,0,0,34,39
16,4,19542,6,11,2,7,0,4,1,0,0,34,39
21,4,22327,15,1,4,12,4,2,0,0,0,34,39
37,4,94,5,10,2,3,0,4,1,0,0,34,39
73,4,13948,9,4,2,4,0,4,1,0,0,39,39
4,0,14461,15,1,4,0,3,4,0,0,0,6,39
2,4,17127,11,15,4,6,3,4,1,0,0,12,39
20,4,12125,8,2,2,3,0,4,1,0,0,39,39
3,4,22665,1,13,4,12,3,4,0,0,0,34,39
34,4,15296,15,1,0,8,1,4,0,0,0,34,39
8,4,1590,15,1,2,4,0,4,1,0,0,45,39
45,6,6392,14,6,2,10,0,4,1,0,0,6,39
30,2,7843,9,4,2,3,0,4,1,0,0,45,39
10,4,3386,11,15,4,3,1,4,1,0,0,34,39
0,4,6135,1,13,4,12,3,4,0,0,0,5,39
15,1,3084,11,15,4,8,3,2,0,0,0,25,39
2,4,2621,11,15,4,1,2,4,0,0,0,34,39
19,4,508,11,15,0,3,4,4,1,0,0,42,39
21,6,9761,12,5,4,10,1,4,0,0,0,42,39
19,6,2169,11,15,2,4,0,4,1,0,0,31,39
21,0,17811,1,13,4,0,1,4,0,0,0,25,39
28,4,10860,15,1,2,14,0,4,1,0,0,50,39
12,7,26692,9,4,4,10,3,1,0,0,0,6,39
24,7,2076,15,1,0,8,3,4,1,0,0,3,39
24,4,26421,11,15,2,3,0,4,1,0,0,39,39
29,0,18222,4,9,2,0,0,4,1,0,0,34,26
8,4,13156,15,1,4,13,3,4,1,0,0,34,39
28,4,10534,12,5,2,4,0,4,1,0,43,45,39
13,4,24840,11,15,4,12,1,4,0,0,20,23,39
8,4,16668,7,3,2,12,0,4,1,0,0,34,39
27,6,1054,12,5,0,4,4,4,0,0,0,34,39
0,4,25675,2,14,4,12,3,4,0,0,0,9,39
46,4,18640,11,15,0,11,1,4,1,0,0,34,39
14,4,20130,7,3,2,3,0,4,1,0,0,34,39
36,4,12676,1,13,0,8,1,4,0,0,0,30,39
22,6,8309,11,15,2,8,0,4,1,0,0,45,39
38,4,6176,9,4,2,1,0,4,1,0,0,34,39
8,4,22589,11,15,0,1,1,4,0,0,0,34,39
5,4,10870,9,4,4,4,1,4,1,0,0,23,39
8,5,8968,11,15,2,12,0,4,1,0,0,56,0
2,0,4514,15,1,4,0,3,4,1,0,0,34,39
20,4,17001,15,1,2,13,0,4,1,0,10,45,39
26,6,20168,12,5,4,4,1,4,0,0,0,34,39
12,4,16042,11,15,5,8,1,4,0,0,0,34,39
66,4,9607,15,1,4,4,1,4,0,0,0,34,39
10,0,19054,11,15,5,0,4,2,0,0,0,34,39
29,4,9450,6,11,2,7,5,4,0,0,0,34,39
56,4,19397,3,8,2,14,0,4,1,0,31,12,39
16,4,10382,7,3,2,3,0,4,1,0,43,45,39
73,4,27715,11,15,6,14,4,4,1,0,0,95,39
39,4,15427,5,10,2,3,0,4,1,0,0,18,39
37,4,23349,11,15,2,14,0,2,1,94,0,34,39
26,5,16274,15,1,2,4,0,4,1,0,0,34,39
17,4,5855,15,1,2,3,0,4,1,0,0,34,39
34,4,12435,15,1,2,6,0,4,1,0,0,45,39
18,4,24949,15,1,0,1,1,4,0,0,0,34,39
51,4,2607,4,9,5,8,1,4,1,0,0,3,22
45,0,10844,11,15,2,0,0,4,1,0,0,34,39
17,4,25513,15,1,2,13,0,4,1,0,0,34,39
28,4,5227,9,4,4,1,1,2,0,0,0,34,39
47,2,15911,1,13,2,3,0,2,1,0,0,34,39
3,4,15355,11,15,4,11,3,4,1,0,0,34,5
33,7,16122,11,15,2,6,0,4,1,0,0,34,39
15,4,23145,9,4,4,10,1,2,0,0,0,34,39
16,6,23364,9,4,4,13,3,4,1,0,0,34,39
22,4,1974,0,12,2,6,0,4,1,0,0,39,39
21,4,18415,11,15,2,3,0,2,1,0,0,34,39
22,4,19834,11,15,2,3,0,4,1,0,0,34,39
9,4,18229,15,1,4,6,3,4,1,0,0,34,39
18,4,23021,15,1,2,3,0,4,1,0,0,34,39
40,4,7056,8,2,6,10,1,4,0,0,0,34,39
48,4,3949,15,1,6,12,1,4,0,0,0,14,39
14,4,8273,11,15,2,14,0,4,1,0,0,31,39
15,1,5068,7,3,4,11,1,2,1,0,0,34,39
11,4,1031,15,1,2,1,0,4,1,0,10,34,39
34,4,14553,11,15,3,3,1,4,1,0,0,39,4
22,4,27844,8,2,2,4,5,4,0,114,0,50,39
46,0,4741,9,4,2,0,0,4,1,0,0,34,39
12,4,22890,6,11,2,7,0,4,1,0,0,34,26
46,4,1882,11,15,2,7,0,4,1,0,0,34,39
36,4,8741,5,10,2,3,0,4,1,0,0,34,39
20,4,2065,9,4,5,10,4,4,0,93,0,25,39
17,0,18607,12,5,4,0,1,4,1,88,0,23,39
3,7,1491,11,15,4,13,3,4,0,0,0,16,39
23,2,11168,9,4,0,13,1,4,0,117,0,34,9
10,4,25821,11,15,2,6,0,4,1,0,0,34,39
40,6,14316,15,1,2,14,0,4,1,0,0,39,39
20,4,2754,15,1,2,4,0,4,1,0,0,56,39
24,4,20413,9,4,2,10,0,4,1,0,0,34,39
22,1,19834,15,1,2,4,0,4,1,0,43,45,39
13,4,26954,11,15,2,12,2,1,0,0,0,34,0
32,5,13153,12,5,5,4,1,4,1,0,0,67,39
31,6,1765,11,15,2,12,0,4,1,0,0,45,39
21,4,16855,11,15,0,4,1,4,1,0,0,45,39
12,4,18544,2,14,4,13,1,4,1,0,0,34,39
30,4,25417,1,13,4,6,3,4,1,0,0,34,39
13,4,4861,11,15,3,1,1,4,0,0,0,34,39
25,5,14730,9,4,2,12,0,4,1,0,0,45,39
18,4,17451,1,13,4,7,1,4,1,0,0,45,39
39,4,10696,9,4,2,10,0,4,1,0,43,61,39
2,4,8945,15,1,4,1,3,4,1,0,0,34,39
16,2,17042,11,15,0,1,3,4,0,0,2,34,39
2,6,4201,11,15,4,3,3,4,1,0,0,34,9
33,4,15009,11,15,2,7,0,4,1,0,0,53,39
21,1,7659,15,1,0,1,1,4,1,0,0,34,39
34,5,17917,15,1,2,3,0,4,1,0,0,56,39
13,4,5930,15,1,4,3,2,4,1,0,0,50,7
41,4,16872,15,1,4,14,1,4,1,0,0,12,39
2,4,26023,11,15,2,3,0,4,1,0,0,28,39
23,4,9484,10,7,2,10,0,4,1,0,0,34,39
6,4,10838,11,15,5,7,3,4,1,0,0,48,39
13,5,3551,11,15,2,4,0,4,1,0,0,39,39
19,5,3460,12,5,2,13,0,4,1,0,42,34,39
16,4,2919,11,15,2,14,0,4,1,0,0,56,39
15,4,17167,9,4,2,10,0,4,1,0,0,34,39
20,4,24821,15,1,4,4,1,4,1,0,0,45,13
38,4,15472,0,12,2,14,0,2,1,0,0,39,39
19,4,11446,12,5,2,4,0,4,1,0,0,34,39
12,4,17855,15,1,4,10,1,4,1,0,0,39,39
19,4,8026,1,13,0,14,4,4,0,0,0,34,39
15,4,25997,1,13,0,8,4,4,0,0,0,6,39
15,5,20263,11,15,2,3,0,4,1,114,0,34,39
5,4,12801,15,1,4,3,1,4,1,0,0,45,39
24,4,206,11,15,4,7,4,4,0,0,0,34,39
44,0,4065,15,1,2,0,0,4,1,122,0,23,39
24,4,7498,15,1,4,7,1,4,0,0,0,42,39
43,4,27080,11,15,0,8,4,4,0,0,0,31,39
3,4,8921,15,1,4,8,3,2,1,0,0,34,39
45,5,6661,10,7,2,10,0,4,1,20,0,39,39
20,4,8166,11,15,2,12,0,4,1,0,0,45,39
27,2,24087,11,15,2,11,0,4,1,0,0,47,39
26,6,23323,9,4,2,10,5,4,0,0,42,67,39
28,4,14269,9,4,2,10,0,4,1,0,47,34,39
44,4,15775,11,15,2,7,0,4,1,0,0,34,39
31,4,8280,6,11,0,12,1,4,0,0,0,34,39
40,5,4139,11,15,2,1,0,4,1,0,0,45,39
32,4,3704,11,15,6,3,4,1,0,0,0,34,35
9,4,17301,15,1,2,12,0,4,1,0,0,45,39
38,4,975,15,1,0,1,1,4,0,0,0,31,39
48,6,20180,14,6,0,10,1,4,1,0,25,34,39
7,4,14578,4,9,4,7,2,4,0,0,0,34,26
47,4,2794,11,15,2,3,0,4,1,0,0,34,39
10,4,12174,9,4,4,13,1,4,0,0,0,29,39
5,0,20710,15,1,4,0,3,4,1,0,0,45,39
39,6,1696,11,15,2,5,0,4,1,0,0,34,39
12,1,25873,9,4,4,10,1,4,0,0,0,34,39
0,4,6140,0,12,4,8,3,4,0,0,0,3,39
21,4,19773,15,1,5,13,4,2,0,0,0,45,39
37,5,8051,11,15,2,12,0,4,1,0,0,45,39
32,4,27546,11,15,2,1,0,4,1,0,0,34,39
6,4,3481,11,15,2,12,0,4,1,0,0,77,39
36,4,19568,15,1,2,3,0,4,1,0,0,29,39
0,4,20823,0,12,4,12,2,4,0,0,0,1,39
16,4,27238,11,15,2,8,5,4,0,0,0,34,39
17,4,11865,11,15,2,4,0,4,1,0,0,34,39
40,6,18876,9,4,2,4,0,4,1,85,0,4,39
17,4,25631,9,4,4,12,4,4,0,0,0,35,39
29,4,3963,5,10,2,8,0,1,1,0,24,34,3
41,4,10854,7,3,2,3,0,4,1,0,0,34,39
0,4,1836,1,13,4,6,3,4,1,0,28,9,39
27,4,1978,8,2,2,13,0,4,1,0,0,34,39
36,4,14760,9,4,2,12,0,4,1,0,0,34,39
29,2,12680,12,5,2,4,0,4,1,0,0,45,39
25,4,7328,15,1,4,12,1,4,1,0,0,77,39
18,4,25725,11,15,2,3,0,4,1,0,0,28,39
28,6,2021,15,1,2,8,0,4,1,64,0,36,39
9,4,7939,15,1,4,1,1,4,0,0,0,34,39
51,0,11143,5,10,2,0,0,4,1,0,0,23,39
28,4,13436,9,4,2,1,0,4,1,114,0,45,39
23,4,14568,7,3,2,11,0,4,1,0,0,56,39
9,4,25929,15,1,2,3,0,2,1,0,0,34,39
8,4,1047,15,1,4,8,1,4,1,0,0,17,39
3,4,14887,15,1,4,8,4,4,0,0,0,34,39
29,6,24768,15,1,2,10,0,4,1,0,0,28,39
17,2,16589,9,4,0,10,4,4,0,0,0,34,39
34,6,16890,11,15,2,3,0,4,1,0,0,67,39
14,6,5338,8,2,2,12,0,4,1,0,0,42,39
24,0,12452,9,4,3,0,1,4,1,0,0,23,39
18,4,19702,2,14,2,3,0,4,1,0,0,80,39
21,1,13136,8,2,0,3,4,4,0,104,0,34,39
38,4,16718,11,15,6,7,4,2,0,0,0,38,39
6,4,1009,8,2,4,4,3,4,1,0,0,34,39
25,6,18017,9,4,2,12,0,4,1,0,0,39,39
21,4,17510,8,2,2,14,0,4,1,0,0,67,39
28,6,2809,11,15,2,4,0,4,1,0,0,45,39
18,4,20527,7,3,4,7,1,4,0,0,0,38,39
13,4,12894,11,15,4,1,1,4,0,0,0,39,39
11,4,11439,11,15,4,6,3,2,0,0,0,34,39
3,4,23514,15,1,4,7,3,4,1,0,0,28,39
5,4,21887,15,1,4,10,4,4,0,0,0,12,39
20,4,422,9,4,2,10,0,4,1,114,0,32,39
7,2,15875,11,15,4,1,3,2,1,0,0,28,6
30,4,21372,15,1,2,7,0,1,1,64,0,34,30
24,4,25695,9,4,2,12,0,4,1,0,0,67,39
3,4,16950,11,15,4,3,3,4,1,0,0,34,39
34,4,12775,9,4,0,4,1,0,1,0,0,45,39
37,4,17908,11,15,2,4,0,4,1,0,0,34,39
37,4,14255,1,13,0,3,3,4,0,0,0,45,39
3,4,12582,15,1,4,8,3,4,0,0,0,9,39
44,4,26453,11,15,2,4,0,4,1,0,0,34,39
5,4,27685,15,1,4,8,3,4,0,0,0,2,39
30,6,9578,11,15,2,5,0,4,1,64,0,56,39
1,4,15396,15,1,4,12,3,4,0,0,0,17,39
14,4,23414,15,1,2,1,0,4,1,0,0,34,39
34,2,18751,12,5,2,10,0,4,1,111,0,34,39
34,5,6882,9,4,2,4,5,1,0,0,0,28,36
34,4,21109,11,15,2,3,0,4,1,0,43,34,39
48,4,12111,11,15,0,11,1,4,1,0,0,12,39
28,4,20247,9,4,0,10,4,4,0,0,0,45,39
2,4,21798,0,12,4,7,3,4,0,0,0,34,39
25,6,20664,8,2,2,10,0,4,1,0,0,34,39
6,4,4198,15,1,4,12,2,1,1,0,0,17,30
30,4,3049,8,2,2,1,0,2,1,0,0,34,39
2,4,13108,2,14,4,6,3,4,1,0,0,34,39
30,4,11477,9,4,2,10,0,4,1,0,0,56,39
12,4,1728,1,13,4,7,3,4,1,0,0,36,39
45,2,6643,11,15,6,1,1,4,0,0,0,31,39
50,0,26712,11,15,6,0,1,4,0,0,0,1,11
19,4,10113,9,4,2,12,0,4,1,0,47,28,39
13,2,24809,2,14,2,1,5,4,0,0,0,34,39
44,4,12012,9,4,0,9,1,4,0,0,0,3,0
0,4,11281,1,13,4,8,3,4,0,0,0,3,39
22,4,24262,11,15,2,3,5,2,0,0,0,39,39
51,4,4724,11,15,6,3,1,4,0,66,0,36,39
9,4,15175,8,2,0,10,4,4,0,0,0,34,39
32,7,2894,11,15,2,3,0,4,1,0,0,34,32
16,4,3158,11,15,0,7,1,4,1,0,0,34,39
4,4,22519,11,15,4,1,3,4,0,0,0,28,39
24,4,15300,3,8,2,7,0,4,1,0,0,34,26
45,4,1464,9,4,2,12,0,4,1,0,0,28,39
14,4,24914,14,6,4,10,1,4,1,0,0,45,39
30,7,4398,12,5,2,10,0,4,1,0,0,39,39
30,4,9676,11,15,2,12,0,4,1,0,0,50,39
22,4,17745,11,15,2,1,5,4,0,0,0,17,39
18,4,20235,11,15,4,12,1,4,0,0,0,34,39
13,4,23959,1,13,4,8,3,4,0,0,0,10,39
12,4,11258,8,2,4,1,3,4,0,0,0,28,39
25,4,11892,8,2,2,10,0,4,1,0,0,34,2
24,4,18392,15,1,2,13,0,2,1,65,0,34,39
14,4,4122,9,4,2,10,0,4,1,0,0,34,39
3,4,3374,11,15,4,1,2,4,0,0,28,34,39
35,0,26638,11,15,0,0,4,4,0,0,0,31,39
18,4,17943,9,4,0,13,4,4,1,112,0,34,11
13,4,8931,11,15,0,8,4,4,0,0,0,30,39
5,4,278,11,15,4,3,1,4,1,0,0,35,39
13,4,20865,11,15,4,1,3,4,0,0,0,34,39
41,0,22264,11,15,2,0,0,2,1,0,0,23,39
1,7,26821,1,13,4,8,3,4,1,0,0,76,39
13,4,23467,11,15,4,1,4,4,0,0,0,34,39
2,4,2077,11,15,4,1,3,4,0,0,0,6,39
25,6,16157,11,15,2,14,0,4,1,0,0,34,39
25,2,2437,15,1,2,4,0,4,1,20,0,34,39
17,4,1520,15,1,2,3,0,4,1,0,0,39,39
9,4,18340,8,2,2,4,5,4,0,0,0,34,39
15,4,11328,11,15,4,14,1,4,1,0,0,56,39
6,4,11263,9,4,4,1,1,4,0,0,0,34,39
6,4,16665,15,1,4,1,1,1,1,0,0,16,40
50,5,14054,15,1,2,12,0,4,1,29,0,34,39
24,5,10908,9,4,2,10,0,4,1,0,0,45,39
8,4,8298,15,1,4,4,1,4,0,0,0,56,39
27,4,27805,12,5,2,4,0,4,1,0,0,45,39
25,4,16707,15,1,4,4,1,4,1,0,0,34,39
25,4,10303,8,2,0,13,4,4,0,0,0,34,39
11,4,5089,11,15,4,8,4,2,0,0,0,47,39
18,4,22230,6,11,0,3,1,4,1,0,0,39,39
30,4,6779,12,5,2,10,5,4,0,0,0,34,39
25,6,8468,12,5,4,10,1,4,1,0,0,39,39
23,0,25065,11,15,0,0,1,2,0,0,0,25,39
15,4,18287,8,2,0,12,4,4,0,0,5,34,39
35,5,3383,9,4,2,4,0,4,1,0,0,45,39
13,4,18746,2,14,2,3,0,4,1,79,0,34,6
33,4,4236,9,4,2,12,0,4,1,0,0,45,39
16,4,1240,9,4,2,4,0,4,1,0,0,34,39
24,4,23205,0,12,0,12,1,4,1,0,0,42,39
5,4,23798,15,1,4,10,1,4,1,0,0,34,39
11,0,22722,11,15,0,0,2,2,0,0,29,34,39
36,2,25937,11,15,2,14,0,2,1,0,0,34,39
21,4,11652,9,4,2,4,0,4,1,0,0,45,39
14,4,22803,11,15,2,3,0,4,1,0,0,61,39
73,4,5018,7,3,2,12,0,4,1,0,37,45,39
30,4,1305,11,15,2,8,0,4,1,0,0,27,39
19,2,18978,15,1,4,4,4,2,0,0,0,42,39
43,7,2220,9,4,2,10,0,4,1,0,0,34,39
39,6,21094,11,15,2,8,0,4,1,0,42,45,2
13,4,14697,9,4,4,4,1,4,1,0,0,50,39
31,1,20768,11,15,0,6,1,4,1,0,0,34,39
18,4,16626,6,11,2,3,0,3,1,0,0,34,26
17,4,12763,15,1,2,1,0,4,1,0,0,34,39
42,6,9030,10,7,2,10,0,4,1,0,0,34,39
37,4,6745,15,1,2,4,0,4,1,0,0,34,39
29,4,25748,11,15,0,8,1,4,1,0,0,17,39
36,7,479,10,7,2,10,0,4,1,0,0,34,0
